Track,Track链接,Month,Pending,Clear,Reject,Total,Ave. Waiting Days for Complete Cases,字段2_link,CheckeeCaseNo,LastName,FirstName,ID,Univeristy,CheckDate,Degree,VisaType,VisaEntry,Employer,JobTitle,Consulate,YearsInUSA,Major,Status,Country,CompleteDate,Note
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827382,Checkee CaseNum: 827382,Last Name: a,First Name: b,ID: ribbondz@163.co,University(College): beihang university,Check Date: 2019-11-04,Degree: Ph.D,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Transportation Engineerin,Status: Clear,Country: 中国,Complete Date: 2019-12-12,"Note: 11月4号面签被check，等待结果中...
12月12号issued."
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827380,Checkee CaseNum: 827380,Last Name: N/A,First Name: N/A,ID: 李过签,University(College): N/A,Check Date: 2019-11-04,Degree: MS,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: me,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: 11.4上海二签
被发现之前在广州签过后被check，希望这次能快点出"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827383,Checkee CaseNum: 827383,Last Name: N/A,First Name: N/A,ID: nina,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Biology,Status: Clear,Country: N/A,Complete Date: 2019-12-13,"Note: 11.4 11:30 面谈，问我有没有study plan我说没有；问research plan，我大概描述了一下，并且指出在offer letter里的某一段，然后给了粉红条告知check，告知耗时平均4-6周，我追问说12.1项目开始，告知不能保证在那之前完成。

11.4 14:30接到使馆电话让我发邮件补交research plan，我16:30补了research plan和导师CV，并且收到了使馆邮箱自动回复。

11.4 晚上update了一次，不知道是case的update还是收到材料了的update。

12.13 second update

12.13 issue"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827386,Checkee CaseNum: 827386,Last Name: N/A,First Name: N/A,ID: shashasha,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Chemical Engineering,Status: Clear,Country: N/A,Complete Date: 2019-12-12,"Note: 11/01 case was created
11/04 under administrative processing 
vo asked for company letter, resume.

12/12 update
12/12 ~4 pm issued"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827387,Checkee CaseNum: 827387,Last Name: N/A,First Name: N/A,ID: puff,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Journalism,Status: Clear,Country: United State,Complete Date: 2019-11-26,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827389,Checkee CaseNum: 827389,Last Name: N/A,First Name: N/A,ID: mmoddy,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: Montreal,Years in Usa: 0,Major: Physics,Status: Clear,Country: N/A,Complete Date: 2020-01-08,"Note: Review: 04-Nov-2019
-----------------------------------
Case Created:	21-Oct-2019
Case Last Updated:	04-Nov-2019
Case Last Updated:	12-Nov-2019
Case Last Updated:	19-Nov-2019
Case Last Updated:	22-Nov-2019
Case Last Updated:	02-Dec-2019
Case Last Updated:	09-Dec-2019
[10-Dec-2019] Received instructions for submitting passport
[17-Dec-2019] Submitted passport through courier
Case Last Updated:	17-Dec-2019
Case Last Updated:	19-Dec-2019
Case Last Updated:	20-Dec-2019
Case Last Updated:	06-Jan-2020
Case Last Updated:	07-Jan-2020
Case Last Updated:	08-Jan-2020 Issued"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827395,Checkee CaseNum: 827395,Last Name: N/A,First Name: N/A,ID: bh1702,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: EE,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827521,Checkee CaseNum: 827521,Last Name: N/A,First Name: N/A,ID: baoyouhuan,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Engineering,Status: Clear,Country: N/A,Complete Date: 2019-12-09,"Note: 12月6号（周五）状态update了，12月9号（今天周一）不知道能不能clear，焦急等待中。。。。

12月9号下午两点多查询得到状态是issued。也算是update之后，第二天下签。"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827531,Checkee CaseNum: 827531,Last Name: N/A,First Name: N/A,ID: hzh887,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: bme,Status: Clear,Country: N/A,Complete Date: 2019-12-17,"Note: 11-04 first 
12-07 last"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827586,Checkee CaseNum: 827586,Last Name: N/A,First Name: N/A,ID: 1234554321,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: CS,Status: Clear,Country: N/A,Complete Date: 2019-12-17,"Note: 11/05 1st update
12/16 10:30am 2nd update
12/17 10:30am issued
Good luck to all checker!"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827660,Checkee CaseNum: 827660,Last Name: fu,First Name: zhen,ID: 求求给过了,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: ME,Status: Pending,Country: 中国大陆,Complete Date: 0000-00-00,Note: 希望40天可以出
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827682,Checkee CaseNum: 827682,Last Name: N/A,First Name: N/A,ID: Chris,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Biology,Status: Clear,Country: N/A,Complete Date: 2019-12-17,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827757,Checkee CaseNum: 827757,Last Name: Z,First Name: Y,ID: gimme,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: CS,Status: Clear,Country: United States,Complete Date: 2019-12-13,Note: 11-04 AP
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827775,Checkee CaseNum: 827775,Last Name: N/A,First Name: N/A,ID: clearclear,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: Cellular Biology,Status: Clear,Country: N/A,Complete Date: 2019-12-18,"Note: 11.04面签
12.17 update
12.18 issued"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827799,Checkee CaseNum: 827799,Last Name: N/A,First Name: N/A,ID: AA0098Q2DL,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: N/A,Status: Pending,Country: N/A,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827808,Checkee CaseNum: 827808,Last Name: N/A,First Name: N/A,ID: N1020777,University(College): N/A,Check Date: 2019-11-04,Degree: MS,Visa Type: H1,Visa Entry: Renewal,Employer: Semiconductor,Job Title: Engineer,US Consulate: BeiJing,Years in Usa: 8,Major: EE,Status: Clear,Country: China,Complete Date: 2019-12-12,"Note: 11-01 Init
11-04 InterView
12-12 Issued"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827858,Checkee CaseNum: 827858,Last Name: N/A,First Name: N/A,ID: 一年一签一,University(College): N/A,Check Date: 2019-11-04,Degree: Ph.D,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: ME,Status: Clear,Country: N/A,Complete Date: 2019-12-18,"Note: 11/04 AP. No 221(g) issued. VO took resume and company letter.
12/18 Issued. in final processing."
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827861,Checkee CaseNum: 827861,Last Name: N/A,First Name: N/A,ID: AA009DZVL1,University(College): N/A,Check Date: 2019-11-04,Degree: Ph.D,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: N/A,Status: Clear,Country: 中国,Complete Date: 2019-12-17,"Note: Case Created:	01-Nov-2019
Interview:	04-Nov-2019

Case 1nd Updated:	16-Dec-2019

Case 2nd Updated:	17-Dec-2019"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827862,Checkee CaseNum: 827862,Last Name: Rong,First Name: N/A,ID: AA009DZVL1,University(College): JHU,Check Date: 2019-11-04,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShenYang,Years in Usa: 0,Major: Clinical medicine,Status: Clear,Country: 中国,Complete Date: 2019-12-17,"Note: Case Created:	01-Nov-2019
Interview:	04-Nov-2019

Case 1nd Updated:	16-Dec-2019

Case 2nd Updated:	17-Dec-2019"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827875,Checkee CaseNum: 827875,Last Name: Zhao,First Name: Chenguang,ID: Hogyua,University(College): N/A,Check Date: 2019-11-04,Degree: MS,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: Materials Science and Eng,Status: Pending,Country: China,Complete Date: 0000-00-00,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827883,Checkee CaseNum: 827883,Last Name: SUO,First Name: CHAO,ID: AA009D09EB,University(College): Cornell,Check Date: 2019-11-04,Degree: MS,Visa Type: H1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: HongKong,Years in Usa: 0,Major: Computer Science,Status: Clear,Country: Hong Kong,Complete Date: 2019-12-16,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827916,Checkee CaseNum: 827916,Last Name: N/A,First Name: N/A,ID: lamy,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 0,Major: N/A,Status: Clear,Country: N/A,Complete Date: 2019-12-23,"Note: 11.4号面签，一切顺利，签证官要了CV，问了专业是啥，还打趣说这个看起来就好高端。然后要了研究计划，然后要了导师CV，然后就问了下读了蓝本子没有，我说差不读完了。最后他说，没啥问题，但是要check。还嘱咐我DS2019这个表要保存好，是要带上飞机的，而且嘱咐我最好弄一下备份，自己带一份，家人留一份。总之就是很nice很顺利。然后就一直处于AP，状态都没变过。
期间跟DOS打过电话，说case在面签的地方，发过邮件，模板回复。。。
12.20 上午快10点了，有了一条更新，仿佛有了希望。。。
12.23 上午快10点了，总算issue了，整整7周。。。
祝各位好运！"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827957,Checkee CaseNum: 827957,Last Name: N/A,First Name: N/A,ID: xpj,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: materials science,Status: Clear,Country: N/A,Complete Date: 2019-12-12,"Note: 博士联培
10.24 一签被拒
11.04 二签被check
12.12 上午，update 下午；issued"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827988,Checkee CaseNum: 827988,Last Name: N/A,First Name: N/A,ID: Chemistry,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: analytical chemistry,Status: Clear,Country: N/A,Complete Date: 2019-12-19,"Note: no update

12-19第一更新，即为issued"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=827990,Checkee CaseNum: 827990,Last Name: N/A,First Name: N/A,ID: jianmingjianmin,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: F1,Visa Entry: Renewal,Employer: N/A,Job Title: N/A,US Consulate: GuangZhou,Years in Usa: 0,Major: EE,Status: Clear,Country: N/A,Complete Date: 2019-12-23,"Note: 11-4 广州F1，VO收了cv，要求补充导师cv with publication list，当天发送第二天使馆回复收到
截止12.13无update...
12.17使馆电话通知还护照，12.19送达，12.20update，12.23（周一）issued"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=828033,Checkee CaseNum: 828033,Last Name: N/A,First Name: N/A,ID: goforlight,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: B1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 7,Major: physics,Status: Clear,Country: N/A,Complete Date: 2019-12-20,Note:
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=828056,Checkee CaseNum: 828056,Last Name: N/A,First Name: N/A,ID: AA009E3RI3,University(College): N/A,Check Date: 2019-11-04,Degree: MS,Visa Type: F1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: ShangHai,Years in Usa: 2,Major: CS,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: Case created: Nov 1
1st update: Nov 4
2nd update: Dec 17
3rd update: Issued Dec 18


Q: What’s your master program?

A: it’s a course-based program.

Q: How long is the program? One year?
A: Two years.

Q: Give me your study plan, resume and offer please.

(Then the VO took my resume and offer letter, and returned the study plan to me.) 

Q: Did you do your undergraduate studies in the United States?

A: No. I studied at XXXXX University.

Q: Were you on J-1 visa doing research at XXXXX XXXXXXX?

A: Yes.

Q: Who will fund your master’s studies?

A: My parents.

Your case will undergo an administrative process. You will wait for about 4 to 7 weeks."
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=828085,Checkee CaseNum: 828085,Last Name: N/A,First Name: N/A,ID: 保佑给过吧,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: J1,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: Chemistry,Status: Pending,Country: N/A,Complete Date: 0000-00-00,"Note: 11 月 4号面签
11月12号收到电话让补交材料
到现在了12月19号，依然审查中，自己有10年美国B签，好像没什么软用
目前处于半崩溃状态，因为拒绝了一个欧洲的职位，中间发了好几封邮件，各种让等，最近一封说不到180天不用问，直接崩溃。
赶紧让我过了吧"
Track,https://www.checkee.info/main.php?dispdate=2019-11,2019-11,115,252,2,369,37,https://www.checkee.info/personal_detail.php?casenum=828131,Checkee CaseNum: 828131,Last Name: N/A,First Name: N/A,ID: Chemistry,University(College): N/A,Check Date: 2019-11-04,Degree: N/A,Visa Type: B2,Visa Entry: New,Employer: N/A,Job Title: N/A,US Consulate: BeiJing,Years in Usa: 0,Major: analytical chemistry,Status: Clear,Country: N/A,Complete Date: 2019-12-19,"Note: 2019-11-01建档
2019-11-04政审
中间从未更新，2019-12-19直接转到issued状态，不知道是一年还是十年，护照还没拿到"
